Quelle;GUID;Kategorie;Typ;Familie;Zusatzinfo;Menge;Einheit;Ebene;Schichtaufbau;Dicke_mm;Fl�che_m2;L�nge_m
ARC_Umbau_TRP-T4;0546f683-7a7a-45cd-b582-e19319c291ff-001a2ae0;Tueren;2000 x 2100mm;M_Door-Passage-Double-Flush;101;1;Stk;B;;;;
ARC_Umbau_TRP-T4;06757a82-5841-4193-b3b5-34af08e84426-001af315;Tueren;WC Tür;Door-Single-Panel;108;1;Stk;D;;;;
ARC_Umbau_TRP-T4;06757a82-5841-4193-b3b5-34af08e84426-001af7e5;Tueren;WC Tür;Door-Single-Panel;114;1;Stk;D;;;;
ARC_Umbau_TRP-T4;06757a82-5841-4193-b3b5-34af08e84426-001af831;Tueren;WC Tür Rollstuhl;Door-Single-Panel;115;1;Stk;D;;;;
ARC_Umbau_TRP-T4;0d074a64-7c38-4772-8936-6efc228c2487-001af8b7;Tueren;WC Tür;Door-Single-Panel;116;1;Stk;D;;;;
ARC_Umbau_TRP-T4;0d074a64-7c38-4772-8936-6efc228c2487-001af905;Tueren;WC Tür;Door-Single-Panel;117;1;Stk;D;;;;
ARC_Umbau_TRP-T4;96c8cc2f-6d01-4969-aedc-d5b38f0cf10c-001b13b6;Tueren;Door-Curtain-Wall-Double-Storefront;Door-Curtain-Wall-Double-Storefront;;1;Stk;D;;;;
ARC_Umbau_TRP-T4;96c8cc2f-6d01-4969-aedc-d5b38f0cf10c-001b1698;Tueren;Door-Curtain-Wall-Double-Storefront;Door-Curtain-Wall-Double-Storefront;122;1;Stk;E;;;;
ARC_Umbau_TRP-T4;2fb5e263-2312-4e53-895d-31ea75409d04-001b183a;Tueren;2000 x 2100mm;M_Door-Passage-Double-Flush;125;1;Stk;B;;;;
ARC_Umbau_TRP-T4;2fb5e263-2312-4e53-895d-31ea75409d04-001b18b7;Tueren;2000 x 2100mm;M_Door-Passage-Double-Flush;126;1;Stk;B;;;;
ARC_Umbau_TRP-T4;2fb5e263-2312-4e53-895d-31ea75409d04-001b192a;Tueren;800 x 2100mm;M_Door-Passage-Single-Flush;127;1;Stk;B;;;;
ARC_Umbau_TRP-T4;2fb5e263-2312-4e53-895d-31ea75409d04-001b1a25;Tueren;1200 x 1900mm;M_Door-Passage-Single-Flush;128;1;Stk;B;;;;
ARC_Umbau_TRP-T4;2fb5e263-2312-4e53-895d-31ea75409d04-001b2c5f;Tueren;WC Tür;Door-Single-Panel;130;1;Stk;E;;;;
ARC_Umbau_TRP-T4;2fb5e263-2312-4e53-895d-31ea75409d04-001b2c60;Tueren;WC Tür;Door-Single-Panel;131;1;Stk;E;;;;
ARC_Umbau_TRP-T4;2fb5e263-2312-4e53-895d-31ea75409d04-001b2c61;Tueren;WC Tür Rollstuhl;Door-Single-Panel;132;1;Stk;E;;;;
ARC_Umbau_TRP-T4;2fb5e263-2312-4e53-895d-31ea75409d04-001b2c62;Tueren;WC Tür;Door-Single-Panel;133;1;Stk;E;;;;
ARC_Umbau_TRP-T4;2fb5e263-2312-4e53-895d-31ea75409d04-001b2c63;Tueren;WC Tür;Door-Single-Panel;134;1;Stk;E;;;;
ARC_Umbau_TRP-T4;4a569777-c6f1-4580-8cc0-6f70084b0df2-001b39ac;Tueren;WC Tür;Door-Single-Panel;138;1;Stk;F;;;;
ARC_Umbau_TRP-T4;4a569777-c6f1-4580-8cc0-6f70084b0df2-001b39ad;Tueren;WC Tür;Door-Single-Panel;139;1;Stk;F;;;;
ARC_Umbau_TRP-T4;4a569777-c6f1-4580-8cc0-6f70084b0df2-001b39f3;Tueren;800 x 2100mm;M_Door-Passage-Single-Flush;102;1;Stk;D;;;;
ARC_Umbau_TRP-T4;4a569777-c6f1-4580-8cc0-6f70084b0df2-001b39f4;Tueren;800 x 2100mm;M_Door-Passage-Single-Flush;104;1;Stk;D;;;;
ARC_Umbau_TRP-T4;4a569777-c6f1-4580-8cc0-6f70084b0df2-001b39f5;Tueren;2000 x 2100mm;M_Door-Passage-Double-Flush;124;1;Stk;D;;;;
ARC_Umbau_TRP-T4;0e406907-8b57-450d-ba49-8c17cf6dfb95-001b4762;Tueren;800 x 2100mm;M_Door-Passage-Single-Flush;140;1;Stk;E;;;;
ARC_Umbau_TRP-T4;0e406907-8b57-450d-ba49-8c17cf6dfb95-001b4763;Tueren;800 x 2100mm;M_Door-Passage-Single-Flush;141;1;Stk;E;;;;
ARC_Umbau_TRP-T4;0e406907-8b57-450d-ba49-8c17cf6dfb95-001b47b6;Tueren;800 x 2100mm;M_Door-Passage-Single-Flush;146;1;Stk;F;;;;
ARC_Umbau_TRP-T4;0e406907-8b57-450d-ba49-8c17cf6dfb95-001b4857;Tueren;800 x 2100mm;M_Door-Passage-Single-Flush;148;1;Stk;F;;;;
ARC_Umbau_TRP-T4;9fcbdf87-1433-4a7f-ae7e-10b09425362d-001b7922;Tueren;800 x 2100mm;M_Door-Passage-Single-Flush;129;1;Stk;D;;;;
ARC_Umbau_TRP-T4;225ed64e-eb99-49d1-bbbf-3d8637b1364a-001b8a6a;Tueren;800 x 2100mm;M_Door-Passage-Single-Flush;142;1;Stk;E;;;;
ARC_Umbau_TRP-T4;225ed64e-eb99-49d1-bbbf-3d8637b1364a-001b8e25;Tueren;800 x 2100mm;M_Door-Passage-Single-Flush;147;1;Stk;F;;;;
ARC_Umbau_TRP-T4;bf384d7a-2c1b-49aa-b6e8-4aab5a6d633f-001b92e8;Tueren;900 x 2100mm_200;M_Door-Passage-Single-Flush;150;1;Stk;B;;;;
ARC_Umbau_TRP-T4;bf384d7a-2c1b-49aa-b6e8-4aab5a6d633f-001b95a0;Tueren;900 x 2100mm_200;M_Door-Passage-Single-Flush;151;1;Stk;C;;;;
ARC_Umbau_TRP-T4;bf384d7a-2c1b-49aa-b6e8-4aab5a6d633f-001b9aac;Tueren;900 x 2100mm_200;M_Door-Passage-Single-Flush;152;1;Stk;D;;;;
ARC_Umbau_TRP-T4;bf384d7a-2c1b-49aa-b6e8-4aab5a6d633f-001b9bec;Tueren;900 x 2100mm_200;M_Door-Passage-Single-Flush;153;1;Stk;E;;;;
ARC_Umbau_TRP-T4;bf384d7a-2c1b-49aa-b6e8-4aab5a6d633f-001b9df0;Tueren;900 x 2100mm_200;M_Door-Passage-Single-Flush;154;1;Stk;F;;;;
ARC_Umbau_TRP-T4;1e8ce7a7-e8f9-4bcb-b61c-47249b0c4f83-001bb2d0;Tueren;1000 x 2100mm;M_Door-Passage-Single-Flush;156;1;Stk;E;;;;
ARC_Umbau_TRP-T4;1e8ce7a7-e8f9-4bcb-b61c-47249b0c4f83-001bb365;Tueren;1000 x 2100mm;M_Door-Passage-Single-Flush;157;1;Stk;E;;;;
ARC_Umbau_TRP-T4;39c531de-0dad-46ba-99ec-39a179b1cfa7-001bb9c7;Tueren;"68"" x 80""";Door-Double-Flush_Panel;158;1;Stk;B;;;;
ARC_Umbau_TRP-T4;7ebf658d-25be-430b-b249-5fbe28fdfa9e-001bf298;Tueren;"68"" x 80""";Door-Double-Flush_Panel;159;1;Stk;C;;;;
ARC_Umbau_TRP-T4;7ebf658d-25be-430b-b249-5fbe28fdfa9e-001bf2c4;Tueren;"68"" x 80""";Door-Double-Flush_Panel;160;1;Stk;D;;;;
ARC_Umbau_TRP-T4;7ebf658d-25be-430b-b249-5fbe28fdfa9e-001bf2f0;Tueren;"68"" x 80""";Door-Double-Flush_Panel;161;1;Stk;E;;;;
ARC_Umbau_TRP-T4;7ebf658d-25be-430b-b249-5fbe28fdfa9e-001bf31c;Tueren;"68"" x 80""";Door-Double-Flush_Panel;162;1;Stk;F;;;;
ARC_Umbau_TRP-T4;cac67535-074b-462d-9002-93eac0e807fe-001c097d;Tueren;Door-Curtain-Wall-Single-Glass;Door-Curtain-Wall-Single-Glass;;1;Stk;F;;;;
ARC_Umbau_TRP-T4;cac67535-074b-462d-9002-93eac0e807fe-001c0982;Tueren;Door-Curtain-Wall-Single-Glass;Door-Curtain-Wall-Single-Glass;;1;Stk;F;;;;
ARC_Umbau_TRP-T4;cac67535-074b-462d-9002-93eac0e807fe-001c1b96;Tueren;Door-Curtain-Wall-Single-Glass;Door-Curtain-Wall-Single-Glass;167;1;Stk;F;;;;
ARC_Umbau_TRP-T4;cac67535-074b-462d-9002-93eac0e807fe-001c1b98;Tueren;Door-Curtain-Wall-Single-Glass;Door-Curtain-Wall-Single-Glass;168;1;Stk;F;;;;
ARC_Umbau_TRP-T4;fe21a8cb-42a8-42a4-b706-c2f3443cb118-001c20eb;Tueren;800 x 2100mm;M_Door-Passage-Single-Flush;129;1;Stk;D;;;;
ARC_Umbau_TRP-T4;fe21a8cb-42a8-42a4-b706-c2f3443cb118-001c25a4;Tueren;800 x 2100mm;M_Door-Passage-Single-Flush;142;1;Stk;E;;;;
ARC_Umbau_TRP-T4;fe21a8cb-42a8-42a4-b706-c2f3443cb118-001c25d4;Tueren;800 x 2100mm;M_Door-Passage-Single-Flush;147;1;Stk;F;;;;
ARC_Umbau_TRP-T4;80e40190-b19f-4260-a544-1bace9b09e89-001c4448;Tueren;900 x 2100mm_200;M_Door-Passage-Single-Flush;172;1;Stk;D;;;;
ARC_Umbau_TRP-T4;80e40190-b19f-4260-a544-1bace9b09e89-001c44cb;Tueren;800 x 2100mm;M_Door-Passage-Single-Flush;173;1;Stk;E;;;;
ARC_Umbau_TRP-T4;80e40190-b19f-4260-a544-1bace9b09e89-001c4572;Tueren;1100 x 2100mm_200;M_Door-Passage-Single-Flush;174;1;Stk;C;;;;
ARC_Umbau_TRP-T4;80e40190-b19f-4260-a544-1bace9b09e89-001c4606;Tueren;1100 x 2100mm_200;M_Door-Passage-Single-Flush;175;1;Stk;C;;;;
ARC_Umbau_TRP-T4;80e40190-b19f-4260-a544-1bace9b09e89-001c4660;Tueren;1000 x 2100mm_200 2;M_Door-Passage-Single-Flush;176;1;Stk;C;;;;
ARC_Umbau_TRP-T4;e3d091e9-7c46-42f6-8eb9-7561a7cc5db0-001a0b57;Boeden;Generic 300mm;;;121.90000000000001;m2;F;Laminate, Linen, Matte [Tragend] (300 mm);300;;
ARC_Umbau_TRP-T4;e3d091e9-7c46-42f6-8eb9-7561a7cc5db0-001a0fd9;Boeden;Generic 300mm;;;171.53999999999999;m2;B;Laminate, Linen, Matte [Tragend] (300 mm);300;;
ARC_Umbau_TRP-T4;e3d091e9-7c46-42f6-8eb9-7561a7cc5db0-001a1000;Boeden;Generic 300mm;;;142.31999999999999;m2;C;Laminate, Linen, Matte [Tragend] (300 mm);300;;
ARC_Umbau_TRP-T4;e3d091e9-7c46-42f6-8eb9-7561a7cc5db0-001a1027;Boeden;Generic 300mm;;;149.84000000000000;m2;D;Laminate, Linen, Matte [Tragend] (300 mm);300;;
ARC_Umbau_TRP-T4;e3d091e9-7c46-42f6-8eb9-7561a7cc5db0-001a1050;Boeden;Generic 300mm;;;121.29000000000001;m2;E;Laminate, Linen, Matte [Tragend] (300 mm);300;;
ARC_Umbau_TRP-T4;ed662d93-f758-4f89-953f-a9646237c388-001c2055;Boeden;Generic 300mm;;;102.40000000000001;m2;G;Laminate, Linen, Matte [Tragend] (300 mm);300;;
ARC_Umbau_TRP-T4;c59b2a8c-208e-483a-9b40-7322bc533959-001c423f;Boeden;Generic 300mm;;;118.45999999999999;m2;F;Laminate, Linen, Matte [Tragend] (300 mm);300;;
ARC_Umbau_TRP-T4;c59b2a8c-208e-483a-9b40-7322bc533959-001c424e;Boeden;Generic 300mm;;;171.53999999999999;m2;B;Laminate, Linen, Matte [Tragend] (300 mm);300;;
ARC_Umbau_TRP-T4;c59b2a8c-208e-483a-9b40-7322bc533959-001c4251;Boeden;Generic 300mm;;;139.44999999999999;m2;C;Laminate, Linen, Matte [Tragend] (300 mm);300;;
ARC_Umbau_TRP-T4;c59b2a8c-208e-483a-9b40-7322bc533959-001c4260;Boeden;Generic 300mm;;;149.13000000000000;m2;D;Laminate, Linen, Matte [Tragend] (300 mm);300;;
ARC_Umbau_TRP-T4;c59b2a8c-208e-483a-9b40-7322bc533959-001c426c;Boeden;Generic 300mm;;;118.79000000000001;m2;E;Laminate, Linen, Matte [Tragend] (300 mm);300;;
ARC_Umbau_TRP-T4;c59b2a8c-208e-483a-9b40-7322bc533959-001c4297;Boeden;Generic 300mm;;;99.620000000000005;m2;G;Laminate, Linen, Matte [Tragend] (300 mm);300;;
ARC_Umbau_TRP-T4;e3d091e9-7c46-42f6-8eb9-7561a7cc5db0-001a187e;Decken;16mm GWB on Metal Stud;;;104.20999999999999;m2;Decke B;Metal Stud Layer [Tragend] (92 mm) | Gypsum Wall Board [Finish 2] (16 mm);108;;
ARC_Umbau_TRP-T4;93623f13-9c10-478e-86a6-7cfac96024f7-001b007f;Decken;16mm GWB on Metal Stud;;;94.849999999999994;m2;Decke C;Metal Stud Layer [Tragend] (92 mm) | Gypsum Wall Board [Finish 2] (16 mm);108;;
ARC_Umbau_TRP-T4;4f170a5c-8248-4e39-b84e-d0755c68c068-001b0462;Decken;16mm GWB on Metal Stud;;;8.3599999999999994;m2;Decke D;Metal Stud Layer [Tragend] (92 mm) | Gypsum Wall Board [Finish 2] (16 mm);108;;
ARC_Umbau_TRP-T4;4f170a5c-8248-4e39-b84e-d0755c68c068-001b046c;Decken;16mm GWB on Metal Stud;;;13.880000000000001;m2;Decke D;Metal Stud Layer [Tragend] (92 mm) | Gypsum Wall Board [Finish 2] (16 mm);108;;
ARC_Umbau_TRP-T4;4f170a5c-8248-4e39-b84e-d0755c68c068-001b0476;Decken;16mm GWB on Metal Stud;;;2.8599999999999999;m2;Decke D;Metal Stud Layer [Tragend] (92 mm) | Gypsum Wall Board [Finish 2] (16 mm);108;;
ARC_Umbau_TRP-T4;4a569777-c6f1-4580-8cc0-6f70084b0df2-001b2ef3;Decken;16mm GWB on Metal Stud;;;71.450000000000003;m2;Decke D;Metal Stud Layer [Tragend] (92 mm) | Gypsum Wall Board [Finish 2] (16 mm);108;;
ARC_Umbau_TRP-T4;4a569777-c6f1-4580-8cc0-6f70084b0df2-001b304e;Decken;16mm GWB on Metal Stud;;;70.140000000000001;m2;Decke E;Metal Stud Layer [Tragend] (92 mm) | Gypsum Wall Board [Finish 2] (16 mm);108;;
ARC_Umbau_TRP-T4;be9de5e0-90c2-4435-b1c7-fd1d24c33249-001c4b74;Decken;16mm GWB on Metal Stud;;;8.3599999999999994;m2;Decke E;Metal Stud Layer [Tragend] (92 mm) | Gypsum Wall Board [Finish 2] (16 mm);108;;
ARC_Umbau_TRP-T4;be9de5e0-90c2-4435-b1c7-fd1d24c33249-001c4b7c;Decken;16mm GWB on Metal Stud;;;13.880000000000001;m2;Decke E;Metal Stud Layer [Tragend] (92 mm) | Gypsum Wall Board [Finish 2] (16 mm);108;;
ARC_Umbau_TRP-T4;cef3b455-7480-41f0-a3b8-3a2c4fd41bff-001aa6e4;Allgemein;00 - White Alpin;Sanitary_Accessories_DURAVIT-AG_Starck-3-Urinal-partition-80x400x705-mm;;1;Stk;D;;;;
ARC_Umbau_TRP-T4;cef3b455-7480-41f0-a3b8-3a2c4fd41bff-001aa765;Allgemein;00 - White Alpin;Sanitary_Accessories_DURAVIT-AG_Starck-3-Urinal-partition-80x400x705-mm;;1;Stk;D;;;;
ARC_Umbau_TRP-T4;cef3b455-7480-41f0-a3b8-3a2c4fd41bff-001aa785;Allgemein;00 - White Alpin;Sanitary_Accessories_DURAVIT-AG_Starck-3-Urinal-partition-80x400x705-mm;;1;Stk;D;;;;
ARC_Umbau_TRP-T4;cef3b455-7480-41f0-a3b8-3a2c4fd41bff-001aa87b;Allgemein;00 - White Alpin;Sanitary_Accessories_DURAVIT-AG_Starck-3-Urinal-partition-80x400x705-mm;;1;Stk;D;;;;
ARC_Umbau_TRP-T4;fe21a8cb-42a8-42a4-b706-c2f3443cb118-001c20f9;Moebel;Meeting Table Basic 960x655;Furniture_Office Desks & Tables_KOKUYO_Meta Cabin;;1;Stk;;;;;
ARC_Umbau_TRP-T4;fe21a8cb-42a8-42a4-b706-c2f3443cb118-001c20fa;Moebel;Meeting Table Basic 960x655;Furniture_Office Desks & Tables_KOKUYO_Meta Cabin;;1;Stk;;;;;
ARC_Umbau_TRP-T4;fe21a8cb-42a8-42a4-b706-c2f3443cb118-001c20fc;Moebel;Meeting Table Basic 960x655;Furniture_Office Desks & Tables_KOKUYO_Meta Cabin;;1;Stk;;;;;
ARC_Umbau_TRP-T4;4ef5454d-9d09-492d-becc-28a413bdea95-001c38a1;Moebel;Meeting Table Basic 960x655;Furniture_Office Desks & Tables_KOKUYO_Meta Cabin;;1;Stk;;;;;
ARC_Umbau_TRP-T4;4ef5454d-9d09-492d-becc-28a413bdea95-001c398d;Moebel;1200 x 700 x 800mm;Desk Student;;1;Stk;D;;;;
ARC_Umbau_TRP-T4;4ef5454d-9d09-492d-becc-28a413bdea95-001c398e;Moebel;2000 x 700 x 1000mm;Desk Student;;1;Stk;D;;;;
ARC_Umbau_TRP-T4;4ef5454d-9d09-492d-becc-28a413bdea95-001c39bd;Moebel;1200 x 700 x 800mm;Desk Student;;1;Stk;E;;;;
ARC_Umbau_TRP-T4;4ef5454d-9d09-492d-becc-28a413bdea95-001c39be;Moebel;1200 x 700 x 800mm;Desk Student;;1;Stk;E;;;;
ARC_Umbau_TRP-T4;4ef5454d-9d09-492d-becc-28a413bdea95-001c3ca2;Moebel;Chair-Desk;Chair-Desk;;1;Stk;D;;;;
ARC_Umbau_TRP-T4;c59b2a8c-208e-483a-9b40-7322bc533959-001c3e93;Moebel;Chair-Desk;Chair-Desk;;1;Stk;D;;;;
ARC_Umbau_TRP-T4;c59b2a8c-208e-483a-9b40-7322bc533959-001c3ee4;Moebel;Chair-Desk;Chair-Desk;;1;Stk;D;;;;
ARC_Umbau_TRP-T4;c59b2a8c-208e-483a-9b40-7322bc533959-001c3f3d;Moebel;Chair-Desk;Chair-Desk;;1;Stk;D;;;;
ARC_Umbau_TRP-T4;c59b2a8c-208e-483a-9b40-7322bc533959-001c3f3e;Moebel;Chair-Desk;Chair-Desk;;1;Stk;D;;;;
ARC_Umbau_TRP-T4;c59b2a8c-208e-483a-9b40-7322bc533959-001c3f3f;Moebel;Chair-Desk;Chair-Desk;;1;Stk;D;;;;
ARC_Umbau_TRP-T4;c59b2a8c-208e-483a-9b40-7322bc533959-001c3fd1;Moebel;Meeting Table Basic 960x655;Furniture_Office Desks & Tables_KOKUYO_Meta Cabin;;1;Stk;;;;;
ARC_Umbau_TRP-T4;c59b2a8c-208e-483a-9b40-7322bc533959-001c3fd2;Moebel;Meeting Table Basic 960x655;Furniture_Office Desks & Tables_KOKUYO_Meta Cabin;;1;Stk;;;;;
ARC_Umbau_TRP-T4;c59b2a8c-208e-483a-9b40-7322bc533959-001c4003;Moebel;1500 x 700 x 1000mm;Desk Student;;1;Stk;D;;;;
ARC_Umbau_TRP-T4;c59b2a8c-208e-483a-9b40-7322bc533959-001c4004;Moebel;Chair-Desk;Chair-Desk;;1;Stk;D;;;;
ARC_Umbau_TRP-T4;c59b2a8c-208e-483a-9b40-7322bc533959-001c4005;Moebel;Chair-Desk;Chair-Desk;;1;Stk;D;;;;
ARC_Umbau_TRP-T4;c59b2a8c-208e-483a-9b40-7322bc533959-001c4008;Moebel;Chair-Desk;Chair-Desk;;1;Stk;D;;;;
ARC_Umbau_TRP-T4;c59b2a8c-208e-483a-9b40-7322bc533959-001c4009;Moebel;Chair-Desk;Chair-Desk;;1;Stk;D;;;;
ARC_Umbau_TRP-T4;c59b2a8c-208e-483a-9b40-7322bc533959-001c408d;Moebel;1200 x 700 x 800mm;Desk Student;;1;Stk;D;;;;
ARC_Umbau_TRP-T4;c59b2a8c-208e-483a-9b40-7322bc533959-001c40cc;Moebel;Meeting Table Basic 960x655;Furniture_Office Desks & Tables_KOKUYO_Meta Cabin;;1;Stk;;;;;
ARC_Umbau_TRP-T4;c59b2a8c-208e-483a-9b40-7322bc533959-001c40cd;Moebel;Meeting Table Basic 960x655;Furniture_Office Desks & Tables_KOKUYO_Meta Cabin;;1;Stk;;;;;
ARC_Umbau_TRP-T4;c59b2a8c-208e-483a-9b40-7322bc533959-001c40ce;Moebel;Meeting Table Basic 960x655;Furniture_Office Desks & Tables_KOKUYO_Meta Cabin;;1;Stk;;;;;
ARC_Umbau_TRP-T4;c59b2a8c-208e-483a-9b40-7322bc533959-001c40cf;Moebel;Meeting Table Basic 960x655;Furniture_Office Desks & Tables_KOKUYO_Meta Cabin;;1;Stk;;;;;
ARC_Umbau_TRP-T4;c59b2a8c-208e-483a-9b40-7322bc533959-001c4152;Moebel;1200 x 700 x 800mm;Desk Student;;1;Stk;E;;;;
ARC_Umbau_TRP-T4;c59b2a8c-208e-483a-9b40-7322bc533959-001c4153;Moebel;1200 x 700 x 800mm;Desk Student;;1;Stk;E;;;;
ARC_Umbau_TRP-T4;c59b2a8c-208e-483a-9b40-7322bc533959-001c4160;Moebel;Meeting Table Basic 960x655;Furniture_Office Desks & Tables_KOKUYO_Meta Cabin;;1;Stk;E;;;;
ARC_Umbau_TRP-T4;c59b2a8c-208e-483a-9b40-7322bc533959-001c4161;Moebel;Meeting Table Basic 960x655;Furniture_Office Desks & Tables_KOKUYO_Meta Cabin;;1;Stk;E;;;;
ARC_Umbau_TRP-T4;c59b2a8c-208e-483a-9b40-7322bc533959-001c4164;Moebel;Meeting Table Basic 960x655;Furniture_Office Desks & Tables_KOKUYO_Meta Cabin;;1;Stk;F;;;;
ARC_Umbau_TRP-T4;c59b2a8c-208e-483a-9b40-7322bc533959-001c4165;Moebel;Meeting Table Basic 960x655;Furniture_Office Desks & Tables_KOKUYO_Meta Cabin;;1;Stk;F;;;;
ARC_Umbau_TRP-T4;c59b2a8c-208e-483a-9b40-7322bc533959-001c4178;Moebel;Meeting Table Basic 960x655;Furniture_Office Desks & Tables_KOKUYO_Meta Cabin;;1;Stk;F;;;;
ARC_Umbau_TRP-T4;c59b2a8c-208e-483a-9b40-7322bc533959-001c4179;Moebel;Meeting Table Basic 960x655;Furniture_Office Desks & Tables_KOKUYO_Meta Cabin;;1;Stk;F;;;;
ARC_Umbau_TRP-T4;c59b2a8c-208e-483a-9b40-7322bc533959-001c417a;Moebel;Meeting Table Basic 960x655;Furniture_Office Desks & Tables_KOKUYO_Meta Cabin;;1;Stk;F;;;;
ARC_Umbau_TRP-T4;c59b2a8c-208e-483a-9b40-7322bc533959-001c417b;Moebel;Meeting Table Basic 960x655;Furniture_Office Desks & Tables_KOKUYO_Meta Cabin;;1;Stk;F;;;;
ARC_Umbau_TRP-T4;bb3221b3-379c-43e7-9b70-4da620013a04-001c65b4;Moebel;Meeting Table Basic 960x655;Furniture_Office Desks & Tables_KOKUYO_Meta Cabin;;1;Stk;E;;;;
ARC_Umbau_TRP-T4;bb3221b3-379c-43e7-9b70-4da620013a04-001c65b5;Moebel;Meeting Table Basic 960x655;Furniture_Office Desks & Tables_KOKUYO_Meta Cabin;;1;Stk;E;;;;
ARC_Umbau_TRP-T4;bb3221b3-379c-43e7-9b70-4da620013a04-001c65b7;Moebel;Meeting Table Basic 960x655;Furniture_Office Desks & Tables_KOKUYO_Meta Cabin;;1;Stk;E;;;;
ARC_Umbau_TRP-T4;bb3221b3-379c-43e7-9b70-4da620013a04-001c65bc;Moebel;Meeting Table Basic 960x655;Furniture_Office Desks & Tables_KOKUYO_Meta Cabin;;1;Stk;E;;;;
ARC_Umbau_TRP-T4;cef3b455-7480-41f0-a3b8-3a2c4fd41bff-001aaa93;Sanitaer;840090000 White;Urinal - Tamaro- Laufen - 840090;;1;Stk;D;;;;
ARC_Umbau_TRP-T4;cef3b455-7480-41f0-a3b8-3a2c4fd41bff-001aaab9;Sanitaer;840090000 White;Urinal - Tamaro- Laufen - 840090;;1;Stk;D;;;;
ARC_Umbau_TRP-T4;cef3b455-7480-41f0-a3b8-3a2c4fd41bff-001aaaef;Sanitaer;840090000 White;Urinal - Tamaro- Laufen - 840090;;1;Stk;D;;;;
ARC_Umbau_TRP-T4;cef3b455-7480-41f0-a3b8-3a2c4fd41bff-001aab3b;Sanitaer;840090000 White;Urinal - Tamaro- Laufen - 840090;;1;Stk;D;;;;
ARC_Umbau_TRP-T4;cef3b455-7480-41f0-a3b8-3a2c4fd41bff-001ab891;Sanitaer;00 - White Alpin;Sanitary_Wash-basins_DURAVIT-AG_Vero-Washbasin-White-High-Gloss-600-mm-045460;;1;Stk;D;;;;
ARC_Umbau_TRP-T4;cef3b455-7480-41f0-a3b8-3a2c4fd41bff-001ab8f6;Sanitaer;000 White;Wallhung WC, washdown- rimless  560 x 360 x 350-Moderna R-Laufen- 820542;;1;Stk;D;;;;
ARC_Umbau_TRP-T4;cef3b455-7480-41f0-a3b8-3a2c4fd41bff-001ab8f7;Sanitaer;000 White;Wallhung WC, washdown- rimless  560 x 360 x 350-Moderna R-Laufen- 820542;;1;Stk;D;;;;
ARC_Umbau_TRP-T4;cef3b455-7480-41f0-a3b8-3a2c4fd41bff-001ab8f8;Sanitaer;000 White;Wallhung WC, washdown- rimless  560 x 360 x 350-Moderna R-Laufen- 820542;;1;Stk;D;;;;
ARC_Umbau_TRP-T4;cef3b455-7480-41f0-a3b8-3a2c4fd41bff-001ab8fa;Sanitaer;000 White;Wallhung WC, washdown- rimless  560 x 360 x 350-Moderna R-Laufen- 820542;;1;Stk;D;;;;
ARC_Umbau_TRP-T4;cef3b455-7480-41f0-a3b8-3a2c4fd41bff-001ab8fb;Sanitaer;000 White;Wallhung WC, washdown- rimless  560 x 360 x 350-Moderna R-Laufen- 820542;;1;Stk;D;;;;
ARC_Umbau_TRP-T4;d903aa8e-c113-468d-afd6-e9d3f30b378f-001ab98b;Sanitaer;00 - White Alpin;Sanitary_Wash-basins_DURAVIT-AG_Vero-Washbasin-White-High-Gloss-600-mm-045460;;1;Stk;D;;;;
ARC_Umbau_TRP-T4;d903aa8e-c113-468d-afd6-e9d3f30b378f-001ab9de;Sanitaer;00 - White Alpin;Sanitary_Wash-basins_DURAVIT-AG_Vero-Washbasin-White-High-Gloss-600-mm-045460;;1;Stk;D;;;;
ARC_Umbau_TRP-T4;d903aa8e-c113-468d-afd6-e9d3f30b378f-001abac4;Sanitaer;00 - White Alpin;Sanitary_Wash-basins_DURAVIT-AG_Vero-Washbasin-White-High-Gloss-600-mm-045460;;1;Stk;D;;;;
ARC_Umbau_TRP-T4;2fb5e263-2312-4e53-895d-31ea75409d04-001b2c45;Sanitaer;00 - White Alpin;Sanitary_Wash-basins_DURAVIT-AG_Vero-Washbasin-White-High-Gloss-600-mm-045460;;1;Stk;;;;;
ARC_Umbau_TRP-T4;2fb5e263-2312-4e53-895d-31ea75409d04-001b2c53;Sanitaer;000 White;Wallhung WC, washdown- rimless  560 x 360 x 350-Moderna R-Laufen- 820542;;1;Stk;E;;;;
ARC_Umbau_TRP-T4;2fb5e263-2312-4e53-895d-31ea75409d04-001b2c54;Sanitaer;000 White;Wallhung WC, washdown- rimless  560 x 360 x 350-Moderna R-Laufen- 820542;;1;Stk;E;;;;
ARC_Umbau_TRP-T4;2fb5e263-2312-4e53-895d-31ea75409d04-001b2c55;Sanitaer;000 White;Wallhung WC, washdown- rimless  560 x 360 x 350-Moderna R-Laufen- 820542;;1;Stk;E;;;;
ARC_Umbau_TRP-T4;2fb5e263-2312-4e53-895d-31ea75409d04-001b2c56;Sanitaer;000 White;Wallhung WC, washdown- rimless  560 x 360 x 350-Moderna R-Laufen- 820542;;1;Stk;E;;;;
ARC_Umbau_TRP-T4;2fb5e263-2312-4e53-895d-31ea75409d04-001b2c57;Sanitaer;000 White;Wallhung WC, washdown- rimless  560 x 360 x 350-Moderna R-Laufen- 820542;;1;Stk;E;;;;
